claim_id,domain,metric,manuscript_section,latex_label,source_anchor,manuscript_location,baseline_line,render_bucket,baseline_excerpt_norm,baseline_excerpt_sha256,table_row,table_col,artifact_path,artifact_kind,artifact_sha256,scientific_stage,selector,hash_source,raw_value,raw_unit,value_transform,display_unit,rounding_rule,display_value,attained_status,reference_cell,comparison_purpose,primary_or_sensitivity,counting_unit,guidance_status,evidence_note
N-path-MAEP-direct_rho100-heldout,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2725|tab:path_anchor_summary|row=direct_rho100|col=MAE,2725,ACTIVE,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,direct_rho100,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,84918.24564992305,usd,identity,usd,usd_comma:0,"84,918",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAEP-direct_rho_0p954095-forward_2025,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2747|tab:path_anchor_summary|row=direct_rho_0p954095|col=MAE,2747,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.910}\textsuperscript{*} & \textbf{\$77,139}\textsuperscript{*} & \latesttex",1b02a8a48bc9d0daa84d0fadda2497346fa97ec5d921fcdce26003fd7103d1d1,direct_rho_0p954095,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,77139.31436076023,usd,identity,usd,usd_comma:0,"77,139",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAEP-direct_rho_0p954095-heldout,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2723|tab:path_anchor_summary|row=direct_rho_0p954095|col=MAE,2723,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,direct_rho_0p954095,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=heldout,RECOMPUTED,74485.00863639043,usd,identity,usd,usd_comma:0,"74,485",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAEP-surrogate_rho100-forward_2025,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2757|tab:path_anchor_summary|row=surrogate_rho100|col=MAE,2757,ACTIVE,"Surrogate & 100 & 0.900 & \$85,257 & \latesttext{22.0\%} & \latesttext{0.336} & \textbf{1.020}\textsuperscript{*} & \tex",b1d969be249340a677ff5c7e9487e61a69375822eaf81b45b91941f22793a1d1,surrogate_rho100,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,85257.36382105583,usd,identity,usd,usd_comma:0,"85,257",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAEP-surrogate_rho100-heldout,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2733|tab:path_anchor_summary|row=surrogate_rho100|col=MAE,2733,ACTIVE,"Surrogate & 100 & 0.889 & \$82,094 & \latesttext{22.8\%} & \latesttext{0.357} & \textbf{1.010}\textsuperscript{*} & \tex",68aaae29496f1fc8c72de7cd74ffaa26ee07966bdb85beb206d5e76fff6b66d4,surrogate_rho100,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,82093.69857126079,usd,identity,usd,usd_comma:0,"82,094",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAEP-surrogate_rho_0p954095-forward_2025,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2755|tab:path_anchor_summary|row=surrogate_rho_0p954095|col=MAE,2755,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.908}\textsuperscript{*} & \textbf{\$78,196}\textsuperscript{*} & \latest",83354210d1b17df63f21def964a98a48db13aad36a411b2fbfb87011ce4da38e,surrogate_rho_0p954095,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=forward_2025,RECOMPUTED,78195.5334225513,usd,identity,usd,usd_comma:0,"78,196",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAEP-surrogate_rho_0p954095-heldout,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2731|tab:path_anchor_summary|row=surrogate_rho_0p954095|col=MAE,2731,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,surrogate_rho_0p954095,MAE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=heldout,RECOMPUTED,75468.1456432507,usd,identity,usd,usd_comma:0,"75,468",ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-direct_rho100-forward_2025,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2749|tab:path_anchor_summary|row=direct_rho100|col=MAPE,2749,ACTIVE,"Direct & 100 & 0.873 & \$89,309 & \latesttext{23.1\%} & \latesttext{0.307} & \textbf{1.036}\textsuperscript{*} & \textbf",b539ae53b630534254fa868553c4b6918f1201f648654f49d24b62e99b431047,direct_rho100,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=forward_2025,RECOMPUTED,0.23141891162435912,fraction,times_100,percent,half_up:1,23.1,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-direct_rho100-heldout,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2725|tab:path_anchor_summary|row=direct_rho100|col=MAPE,2725,ACTIVE,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,direct_rho100,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,0.23915149776557057,fraction,times_100,percent,half_up:1,23.9,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-direct_rho_0p954095-forward_2025,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2747|tab:path_anchor_summary|row=direct_rho_0p954095|col=MAPE,2747,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.910}\textsuperscript{*} & \textbf{\$77,139}\textsuperscript{*} & \latesttex",1b02a8a48bc9d0daa84d0fadda2497346fa97ec5d921fcdce26003fd7103d1d1,direct_rho_0p954095,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,0.2071214351175627,fraction,times_100,percent,half_up:1,20.7,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-direct_rho_0p954095-heldout,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2723|tab:path_anchor_summary|row=direct_rho_0p954095|col=MAPE,2723,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,direct_rho_0p954095,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=heldout,RECOMPUTED,0.21144263168183203,fraction,times_100,percent,half_up:1,21.1,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-surrogate_rho100-forward_2025,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2757|tab:path_anchor_summary|row=surrogate_rho100|col=MAPE,2757,ACTIVE,"Surrogate & 100 & 0.900 & \$85,257 & \latesttext{22.0\%} & \latesttext{0.336} & \textbf{1.020}\textsuperscript{*} & \tex",b1d969be249340a677ff5c7e9487e61a69375822eaf81b45b91941f22793a1d1,surrogate_rho100,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,0.22035431174330186,fraction,times_100,percent,half_up:1,22.0,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-surrogate_rho100-heldout,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2733|tab:path_anchor_summary|row=surrogate_rho100|col=MAPE,2733,ACTIVE,"Surrogate & 100 & 0.889 & \$82,094 & \latesttext{22.8\%} & \latesttext{0.357} & \textbf{1.010}\textsuperscript{*} & \tex",68aaae29496f1fc8c72de7cd74ffaa26ee07966bdb85beb206d5e76fff6b66d4,surrogate_rho100,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,0.2283590861624001,fraction,times_100,percent,half_up:1,22.8,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-surrogate_rho_0p954095-forward_2025,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2755|tab:path_anchor_summary|row=surrogate_rho_0p954095|col=MAPE,2755,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.908}\textsuperscript{*} & \textbf{\$78,196}\textsuperscript{*} & \latest",83354210d1b17df63f21def964a98a48db13aad36a411b2fbfb87011ce4da38e,surrogate_rho_0p954095,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=forward_2025,RECOMPUTED,0.20449523498744024,fraction,times_100,percent,half_up:1,20.4,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MAPEP-surrogate_rho_0p954095-heldout,path_anchor,MAPEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2731|tab:path_anchor_summary|row=surrogate_rho_0p954095|col=MAPE,2731,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,surrogate_rho_0p954095,MAPE,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=heldout,RECOMPUTED,0.20951333112742548,fraction,times_100,percent,half_up:1,21.0,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-direct_rho100-forward_2025,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2749|tab:path_anchor_summary|row=direct_rho100|col=MKI,2749,ACTIVE,"Direct & 100 & 0.873 & \$89,309 & \latesttext{23.1\%} & \latesttext{0.307} & \textbf{1.036}\textsuperscript{*} & \textbf",b539ae53b630534254fa868553c4b6918f1201f648654f49d24b62e99b431047,direct_rho100,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=forward_2025,RECOMPUTED,0.9833800896775334,index,identity,index,half_up:3,0.983,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-direct_rho100-heldout,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2725|tab:path_anchor_summary|row=direct_rho100|col=MKI,2725,ACTIVE,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,direct_rho100,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,0.9984679193378398,index,identity,index,half_up:3,0.998,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-direct_rho_0p954095-forward_2025,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2747|tab:path_anchor_summary|row=direct_rho_0p954095|col=MKI,2747,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.910}\textsuperscript{*} & \textbf{\$77,139}\textsuperscript{*} & \latesttex",1b02a8a48bc9d0daa84d0fadda2497346fa97ec5d921fcdce26003fd7103d1d1,direct_rho_0p954095,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,0.9255684027369085,index,identity,index,half_up:3,0.926,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-direct_rho_0p954095-heldout,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2723|tab:path_anchor_summary|row=direct_rho_0p954095|col=MKI,2723,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,direct_rho_0p954095,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=heldout,RECOMPUTED,0.939930037621797,index,identity,index,half_up:3,0.940,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-surrogate_rho100-forward_2025,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2757|tab:path_anchor_summary|row=surrogate_rho100|col=MKI,2757,ACTIVE,"Surrogate & 100 & 0.900 & \$85,257 & \latesttext{22.0\%} & \latesttext{0.336} & \textbf{1.020}\textsuperscript{*} & \tex",b1d969be249340a677ff5c7e9487e61a69375822eaf81b45b91941f22793a1d1,surrogate_rho100,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,0.98660456895573,index,identity,index,half_up:3,0.987,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-surrogate_rho100-heldout,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2733|tab:path_anchor_summary|row=surrogate_rho100|col=MKI,2733,ACTIVE,"Surrogate & 100 & 0.889 & \$82,094 & \latesttext{22.8\%} & \latesttext{0.357} & \textbf{1.010}\textsuperscript{*} & \tex",68aaae29496f1fc8c72de7cd74ffaa26ee07966bdb85beb206d5e76fff6b66d4,surrogate_rho100,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,1.0131916421068623,index,identity,index,half_up:3,1.013,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-surrogate_rho_0p954095-forward_2025,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2755|tab:path_anchor_summary|row=surrogate_rho_0p954095|col=MKI,2755,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.908}\textsuperscript{*} & \textbf{\$78,196}\textsuperscript{*} & \latest",83354210d1b17df63f21def964a98a48db13aad36a411b2fbfb87011ce4da38e,surrogate_rho_0p954095,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=forward_2025,RECOMPUTED,0.9319263850837728,index,identity,index,half_up:3,0.932,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-MKI-surrogate_rho_0p954095-heldout,path_anchor,MKI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2731|tab:path_anchor_summary|row=surrogate_rho_0p954095|col=MKI,2731,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,surrogate_rho_0p954095,MKI,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=heldout,RECOMPUTED,0.9526862627598831,index,identity,index,half_up:3,0.953,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-PRD-direct_rho100-forward_2025,path_anchor,PRD,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2749|tab:path_anchor_summary|row=direct_rho100|col=PRD,2749,ACTIVE,"Direct & 100 & 0.873 & \$89,309 & \latesttext{23.1\%} & \latesttext{0.307} & \textbf{1.036}\textsuperscript{*} & \textbf",b539ae53b630534254fa868553c4b6918f1201f648654f49d24b62e99b431047,direct_rho100,PRD,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=forward_2025,RECOMPUTED,1.0361169376268524,ratio,identity,ratio,half_up:3,1.036,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-PRD-direct_rho100-heldout,path_anchor,PRD,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2725|tab:path_anchor_summary|row=direct_rho100|col=PRD,2725,ACTIVE,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,direct_rho100,PRD,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,1.0292030546386455,ratio,identity,ratio,half_up:3,1.029,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
N-path-PRD-direct_rho_0p954095-forward_2025,path_anchor,PRD,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2747|tab:path_anchor_summary|row=direct_rho_0p954095|col=PRD,2747,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.910}\textsuperscript{*} & \textbf{\$77,139}\textsuperscript{*} & \latesttex",1b02a8a48bc9d0daa84d0fadda2497346fa97ec5d921fcdce26003fd7103d1d1,direct_rho_0p954095,PRD,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,1.0687358304032837,ratio,identity,ratio,half_up:3,1.069,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,Positive-rho path value. The penalty-isolating reference is the custom-objective rho=0 origin (Cell C); the currently printed boldface is against Ordinary LightGBM and is a workflow-benchmark comparison only.
